,title,description,channelId,thumbnails,etag,id,kind,snippet,keywords,topicIds,topicCategories,videoCount,viewCount,subscriberCount
88,필름에빠지다,"좀비영화를 주로 다루고 있는 영화 유튜버 필름에빠지다(필빠) 입니다!
비지니스 문의: dl_filmppa@semicolonstudio.com",UCJfthTE-ACoZJPVgwyw_hsw,https://yt3.ggpht.com/-zDyo5hPBGGE/AAAAAAAAAAI/AAAAAAAAAAA/s2Nr-H9q_ng/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/EMgD4Jfv1nU-eo1dygfVodzZQG4""",XMm1RFsYKmtAqoa2erMGw43SodfhkJn7f-c5ul3dkhE,youtube#subscription,"{'publishedAt': '2019-03-27T15:46:53.803Z', 'title': '필름에빠지다', 'description': '좀비영화를 주로 다루고 있는 영화 유튜버 필름에빠지다(필빠) 입니다!\n비지니스 문의: dl_filmppa@semicolonstudio.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCJfthTE-ACoZJPVgwyw_hsw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-zDyo5hPBGGE/AAAAAAAAAAI/AAAAAAAAAAA/s2Nr-H9q_ng/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-zDyo5hPBGGE/AAAAAAAAAAI/AAAAAAAAAAA/s2Nr-H9q_ng/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-zDyo5hPBGGE/AAAAAAAAAAI/AAAAAAAAAAA/s2Nr-H9q_ng/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",NULL,"['/m/02vxn', '/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",327,154528725,448000
89,Tucker 의 GoLang 프로그래밍,"Tucker 의 프로그래밍 강좌 채널입니다.
질문은 댓글로 남겨주시면 답변 드리겠습니다.",UCZp_ftx6UB_32VfVmlS3o_A,https://yt3.ggpht.com/-srIP9ma-tE8/AAAAAAAAAAI/AAAAAAAAAAA/EJAiRLp23ks/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/aE1xcE8_f8zhstM8VabRtxxP838""",XMm1RFsYKmsKG2GYc6kuBqZPD5STKaH_AX8YTHzCNWo,youtube#subscription,"{'publishedAt': '2019-12-01T22:11:48.958Z', 'title': 'Tucker 의 GoLang 프로그래밍', 'description': 'Tucker 의 프로그래밍 강좌 채널입니다.\n질문은 댓글로 남겨주시면 답변 드리겠습니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCZp_ftx6UB_32VfVmlS3o_A'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-srIP9ma-tE8/AAAAAAAAAAI/AAAAAAAAAAA/EJAiRLp23ks/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-srIP9ma-tE8/AAAAAAAAAAI/AAAAAAAAAAA/EJAiRLp23ks/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-srIP9ma-tE8/AAAAAAAAAAI/AAAAAAAAAAA/EJAiRLp23ks/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",NULL,NULL,NULL,101,184905,4920
90,진용진,"진용진 유튜브입니다
제보 및 각종문의 : jinyongjin12@naver.com",UCIG4gr_wIy5CIlcFciUbIQw,https://yt3.ggpht.com/-9snw4Abp-hc/AAAAAAAAAAI/AAAAAAAAAAA/75Hfuc_NE0E/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/pwsQ9jYoJ2j9d16sNGpQNfEGkVQ""",XMm1RFsYKmtAqoa2erMGw8qfv2V-k4Yms_hhuhpZOAU,youtube#subscription,"{'publishedAt': '2019-06-14T14:45:06.932Z', 'title': '진용진', 'description': '진용진 유튜브입니다\n제보 및 각종문의 : jinyongjin12@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCIG4gr_wIy5CIlcFciUbIQw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-9snw4Abp-hc/AAAAAAAAAAI/AAAAAAAAAAA/75Hfuc_NE0E/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-9snw4Abp-hc/AAAAAAAAAAI/AAAAAAAAAAA/75Hfuc_NE0E/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-9snw4Abp-hc/AAAAAAAAAAI/AAAAAAAAAAA/75Hfuc_NE0E/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",다큐멘터리 코미디,NULL,NULL,307,265945065,1520000
91,KTV스콘,"Korea Government Broadcasting Official Channel
dealing with governmental agenda and Political information

뭔가 부족하지만 부족하지 않은 KTV 공식 정책 알리미! KTV 스콘
KTV 스마트 콘텐츠 채널은 문화체육관광부 소속
한국정책방송원 KTV 국민방송의 공식 채널입니다.
스마트콘텐츠 채널은 딱딱하고 어렵다고 느끼는 정책을 쉽고 
즐겁고 재미있게 소개하는 예능형 정책 콘텐츠 채널로서,
다양한 형식과 다양한 이야기들로 소중한 정보들을 
국민분들께 빠르고 신나게 전달해 드리도록 하겠습니다.",UCHnrGMva30gmX1E2NDsqFFw,https://yt3.ggpht.com/-Fy27dFb8SH8/AAAAAAAAAAI/AAAAAAAAAAA/Yx1oVMmTZ_0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/ME5OyHG3JYxNrWy2JppwrmFE3yw""",XMm1RFsYKmtAqoa2erMGw1SEtBFWImLyFQD2TDMLq7s,youtube#subscription,"{'publishedAt': '2018-03-14T23:34:15.643Z', 'title': 'KTV스콘', 'description': 'Korea Government Broadcasting Official Channel\ndealing with governmental agenda and Political information\n\n뭔가 부족하지만 부족하지 않은 KTV 공식 정책 알리미! KTV 스콘\nKTV 스마트 콘텐츠 채널은 문화체육관광부 소속\n한국정책방송원 KTV 국민방송의 공식 채널입니다.\n스마트콘텐츠 채널은 딱딱하고 어렵다고 느끼는 정책을 쉽고 \n즐겁고 재미있게 소개하는 예능형 정책 콘텐츠 채널로서,\n다양한 형식과 다양한 이야기들로 소중한 정보들을 \n국민분들께 빠르고 신나게 전달해 드리도록 하겠습니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCHnrGMva30gmX1E2NDsqFFw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-Fy27dFb8SH8/AAAAAAAAAAI/AAAAAAAAAAA/Yx1oVMmTZ_0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-Fy27dFb8SH8/AAAAAAAAAAI/AAAAAAAAAAA/Yx1oVMmTZ_0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-Fy27dFb8SH8/AAAAAAAAAAI/AAAAAAAAAAA/Yx1oVMmTZ_0/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",KTV 라디오,NULL,NULL,3297,61790156,129000
92,만개의레시피 10K Recipe,"Korean NO.1 application ' 10000 recipes' 
All recipes in the world, 10000recipes
easy cook, korean tv show recipe",UCKA_6r3CWC76x_EaFO6jsPA,https://yt3.ggpht.com/-IyK99ayYWS0/AAAAAAAAAAI/AAAAAAAAAAA/pULIQg-RctM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/JtNlT2P474jLd2FoKkOdh91bLm8""",XMm1RFsYKmtAqoa2erMGw2lZh-Oy_9cr9IxWlBKT38s,youtube#subscription,"{'publishedAt': '2018-04-21T18:43:56.363Z', 'title': '만개의레시피 10K Recipe', 'description': ""Korean NO.1 application ' 10000 recipes' \nAll recipes in the world, 10000recipes\neasy cook, korean tv show recipe"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCKA_6r3CWC76x_EaFO6jsPA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-IyK99ayYWS0/AAAAAAAAAAI/AAAAAAAAAAA/pULIQg-RctM/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-IyK99ayYWS0/AAAAAAAAAAI/AAAAAAAAAAA/pULIQg-RctM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-IyK99ayYWS0/AAAAAAAAAAI/AAAAAAAAAAA/pULIQg-RctM/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","레시피 음식 요리 만개의레시피 ""korean food"" recipe ""korean recipe"" ""간단한 요리"" ""간단한 레시피"" ""easy recipe"" 10000recipes","['/m/02wbm', '/m/019_rr', '/m/02wbm']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Food']",4704,105321935,360000
93,SOUNDBOX,"[가는 곳 마다 축제! 
음악으로 인생을 여행하는 밴드 사운드박스]

대한민국 최초로 탭댄스와 밴드의 결합으로
2008년, 버스킹이라는 단어가 사람들에게 알려지지 않았을 때부터 버스킹을 하며 자연스레 만들어진 밴드

즉흥성은 물론이고 뛰어난 연주력과 함께
관객과 함께 소통하는 공연을 추구한다

현재 사운드박스뮤직 레이블을 운영중이다
사운드박스뮤직 레이블 소속팀으로는 밴드 분리수거와 스프링스가 있다

[오직 뮤직 사운드박스뮤직]

윤승훈 대표 / 아티스트
010-6380-8017

사운드박스 유튜브 채널 https://www.youtube.com/soundboxkorea
사운드박스 인스타그램 @band_soundbox
사운드박스 페이스북 https://m.facebook.com/soundbox.kr/",UCXSLGQiuQbj8Gy13pvI8XZw,https://yt3.ggpht.com/-PlKMNAEJfPQ/AAAAAAAAAAI/AAAAAAAAAAA/nA661OLvTo8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/ZZqaVYMBncFwU6AsoGLlP4kK9HU""",XMm1RFsYKmtAqoa2erMGw6THjsePIBGsit-NoJu0lHE,youtube#subscription,"{'publishedAt': '2019-09-05T10:56:25.914Z', 'title': 'SOUNDBOX', 'description': '[가는 곳 마다 축제! \n음악으로 인생을 여행하는 밴드 사운드박스]\n\n대한민국 최초로 탭댄스와 밴드의 결합으로\n2008년, 버스킹이라는 단어가 사람들에게 알려지지 않았을 때부터 버스킹을 하며 자연스레 만들어진 밴드\n\n즉흥성은 물론이고 뛰어난 연주력과 함께\n관객과 함께 소통하는 공연을 추구한다\n\n현재 사운드박스뮤직 레이블을 운영중이다\n사운드박스뮤직 레이블 소속팀으로는 밴드 분리수거와 스프링스가 있다\n\n[오직 뮤직 사운드박스뮤직]\n\n윤승훈 대표 / 아티스트\n010-6380-8017\n\n사운드박스 유튜브 채널 https://www.youtube.com/soundboxkorea\n사운드박스 인스타그램 @band_soundbox\n사운드박스 페이스북 https://m.facebook.com/soundbox.kr/', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCXSLGQiuQbj8Gy13pvI8XZw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-PlKMNAEJfPQ/AAAAAAAAAAI/AAAAAAAAAAA/nA661OLvTo8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-PlKMNAEJfPQ/AAAAAAAAAAI/AAAAAAAAAAA/nA661OLvTo8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-PlKMNAEJfPQ/AAAAAAAAAAI/AAAAAAAAAAA/nA661OLvTo8/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",가는곳마다축제 음악으로인생을여행하는밴드 사운드박스 음악 뮤직 공연 라이브 행사 밴드 탭댄스 FESTIVAL TRAVEL BAND SOUNDBOX MUSIC LIVE TAPDANCE 사운드박스뮤직레이블 soundboxmusic label,NULL,NULL,95,34009,821
94,생활코딩,일반인에게 프로그래밍을 알려주는 온라인/오프라인 활동 입니다.,UCvc8kv-i5fvFTJBFAk6n1SA,https://yt3.ggpht.com/-thKQ_YaH8MM/AAAAAAAAAAI/AAAAAAAAAAA/Eaihw8GhhlE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/9_sbvrquzCdTyUxrqLMXpiOeVEM""",XMm1RFsYKmtAqoa2erMGw5YlGCL_7oHrf7GZxlrq4IQ,youtube#subscription,"{'publishedAt': '2016-11-21T03:43:47.000Z', 'title': '생활코딩', 'description': '일반인에게 프로그래밍을 알려주는 온라인/오프라인 활동 입니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCvc8kv-i5fvFTJBFAk6n1SA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-thKQ_YaH8MM/AAAAAAAAAAI/AAAAAAAAAAA/Eaihw8GhhlE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-thKQ_YaH8MM/AAAAAAAAAAI/AAAAAAAAAAA/Eaihw8GhhlE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-thKQ_YaH8MM/AAAAAAAAAAI/AAAAAAAAAAA/Eaihw8GhhlE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",프로그래밍 programming 코딩 coding,NULL,NULL,3978,44162266,158000
95,지무비 : G Movie,"G리는 영화&드라마 리뷰&프리뷰채널, 지무비 : G Movie 

[지무비 공식 인스타그램] 
https://www.instagram.com/G_movie__/
[지무비 개인 인스타그램] 
https://www.instagram.com/awayout1/
[지무비 페이스북] 
https://www.facebook.com/pg/Gmoviee
[문의 이메일] 
awayout2@naver.com",UCaHGOzOyeYzLQeKsVkfLEGA,https://yt3.ggpht.com/-eUkMlWFc7N0/AAAAAAAAAAI/AAAAAAAAAAA/GQOL1vPnEJY/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/Zk8EZYzaVe-bny7lTYTXDLLlTzI""",XMm1RFsYKmsKG2GYc6kuBtPeaPWdItuYrLuAxAgUanU,youtube#subscription,"{'publishedAt': '2018-01-17T22:50:39.464Z', 'title': '지무비 : G Movie', 'description': 'G리는 영화&드라마 리뷰&프리뷰채널, 지무비 : G Movie \n\n[지무비 공식 인스타그램] \nhttps://www.instagram.com/G_movie__/\n[지무비 개인 인스타그램] \nhttps://www.instagram.com/awayout1/\n[지무비 페이스북] \nhttps://www.facebook.com/pg/Gmoviee\n[문의 이메일] \nawayout2@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCaHGOzOyeYzLQeKsVkfLEGA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-eUkMlWFc7N0/AAAAAAAAAAI/AAAAAAAAAAA/GQOL1vPnEJY/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-eUkMlWFc7N0/AAAAAAAAAAI/AAAAAAAAAAA/GQOL1vPnEJY/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-eUkMlWFc7N0/AAAAAAAAAAI/AAAAAAAAAAA/GQOL1vPnEJY/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",영화 드라마,"['/m/02vxn', '/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",134,257840251,907000
96,널 위한 문화예술,"새로운 감각을 일깨워주고, 영감을 주며, 새로운 세계관을 열어주는 문화예술 이야기

갖고 놀만한 예술이야기를 
맛있게 전달하는, 
문화예술 미디어스타트업 '널 위한 문화예술'입니다!!

협업문의는 info@artculture4u.kr 로!",UCZr3cu75jx6Sz-6KRQ50ySA,https://yt3.ggpht.com/-tT9Gka_USog/AAAAAAAAAAI/AAAAAAAAAAA/KE6V3MG7JR8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/mNPlljW6lVNpsd_tR9om2J63h6E""",XMm1RFsYKmsKG2GYc6kuBoLnVZpGFHktJodeoSOC1ZY,youtube#subscription,"{'publishedAt': '2020-02-19T08:48:32.311Z', 'title': '널 위한 문화예술', 'description': ""새로운 감각을 일깨워주고, 영감을 주며, 새로운 세계관을 열어주는 문화예술 이야기\n\n갖고 놀만한 예술이야기를 \n맛있게 전달하는, \n문화예술 미디어스타트업 '널 위한 문화예술'입니다!!\n\n협업문의는 info@artculture4u.kr 로!"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCZr3cu75jx6Sz-6KRQ50ySA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-tT9Gka_USog/AAAAAAAAAAI/AAAAAAAAAAA/KE6V3MG7JR8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-tT9Gka_USog/AAAAAAAAAAI/AAAAAAAAAAA/KE6V3MG7JR8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-tT9Gka_USog/AAAAAAAAAAI/AAAAAAAAAAA/KE6V3MG7JR8/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",문화 예술 예술가 작품 아티스트 Art 미술 현대미술,NULL,NULL,125,3676409,124000
97,엔스Ens,"'영상 홍보 관련' 비즈니스 문의 : dl_ens@semicolonstudio.com
모든 기타 문의 (Contact): asmer1014@gmail.com",UC_Aly3X5CdojHdRDGmKi1ow,https://yt3.ggpht.com/-JzKImdsRxf4/AAAAAAAAAAI/AAAAAAAAAAA/blQ0ltSNJug/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/6L7HlwN1IdJn5Os9WO48wcC2Shk""",XMm1RFsYKmsKG2GYc6kuBmDdq6pqUkRQWnT8kcESabw,youtube#subscription,"{'publishedAt': '2019-03-28T07:59:16.326Z', 'title': '엔스Ens', 'description': ""'영상 홍보 관련' 비즈니스 문의 : dl_ens@semicolonstudio.com\n모든 기타 문의 (Contact): asmer1014@gmail.com"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC_Aly3X5CdojHdRDGmKi1ow'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-JzKImdsRxf4/AAAAAAAAAAI/AAAAAAAAAAA/blQ0ltSNJug/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-JzKImdsRxf4/AAAAAAAAAAI/AAAAAAAAAAA/blQ0ltSNJug/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-JzKImdsRxf4/AAAAAAAAAAI/AAAAAAAAAAA/blQ0ltSNJug/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",NULL,"['/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",227,174234535,312000
98,오픽노잼 opicnojam,"https://opicnojam.tistory.com/
오픽노잼스쿨

http://pf.kakao.com/_xkfutj 
오픽노잼스쿨 문의

https://www.youtube.com/opicnojam/join 
멤버십 가입

https://discordapp.com/invite/RW3YpHb
디스코드 (discord)

https://www.instagram.com/opicnojam 
인스타",UCw4izi2fsJzFltt3EbmokWA,https://yt3.ggpht.com/-n0FkimFVMrQ/AAAAAAAAAAI/AAAAAAAAAAA/qyYzFXr-vMs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/ZQ4KXKu81tlPUSKadgZkM5XsTKU""",XMm1RFsYKmvBkbp-hf4RyshfXE696-3AJDEnBvvEWCQ,youtube#subscription,"{'publishedAt': '2019-03-21T22:48:08.999Z', 'title': '오픽노잼 opicnojam', 'description': 'https://opicnojam.tistory.com/\n오픽노잼스쿨\n\nhttp://pf.kakao.com/_xkfutj \n오픽노잼스쿨 문의\n\nhttps://www.youtube.com/opicnojam/join \n멤버십 가입\n\nhttps://discordapp.com/invite/RW3YpHb\n디스코드 (discord)\n\nhttps://www.instagram.com/opicnojam \n인스타', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCw4izi2fsJzFltt3EbmokWA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-n0FkimFVMrQ/AAAAAAAAAAI/AAAAAAAAAAA/qyYzFXr-vMs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-n0FkimFVMrQ/AAAAAAAAAAI/AAAAAAAAAAA/qyYzFXr-vMs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-n0FkimFVMrQ/AAAAAAAAAAI/AAAAAAAAAAA/qyYzFXr-vMs/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","오픽 오픽노잼 ""오픽 모의고사"" ""오픽 al"" ""오픽 ih"" ""오픽 im3"" ""오픽 im2"" ""오픽 im1"" ""오픽 il"" ""오픽 ih al 구별"" ""오픽 학생편"" ""오픽 학생 녹음"" ""오픽 1:1 가이드"" ""오픽 문법"" ""오픽 단어"" ""오픽 ih 단점 영어"" 영어언어 영어회화 english 영어스피킹 ""english speaking"" 영어말하기 영어시험 영어듣기 영어독학 영어발음 opicnojam 영어학원 영어공부 ""english study"" 영어회화공부 생활영어 일상영어 영어단어 영어단어로배우기 영어수업 ""영어로 외국인들 박장대소하기"" ""영어단어 쉽게 외우기""",NULL,NULL,140,6153511,116000
99,Epipheo,"We love stories that reveal truth! We work really hard to create valuable stories for our clients, and you can see those on our website: epipheo.com",UCoPlipOfn_kc1y1q7sXN5yQ,https://yt3.ggpht.com/-JZ9ZH7UblA8/AAAAAAAAAAI/AAAAAAAAAAA/OQkzRk5SCJ0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/XxCnYYupvIsGJ3llsWXandW_dSA""",XMm1RFsYKmtAqoa2erMGwyq3QTRo_-CWD82RJCtAiuY,youtube#subscription,"{'publishedAt': '2016-02-10T22:49:13.000Z', 'title': 'Epipheo', 'description': 'We love stories that reveal truth! We work really hard to create valuable stories for our clients, and you can see those on our website: epipheo.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCoPlipOfn_kc1y1q7sXN5yQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-JZ9ZH7UblA8/AAAAAAAAAAI/AAAAAAAAAAA/OQkzRk5SCJ0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-JZ9ZH7UblA8/AAAAAAAAAAI/AAAAAAAAAAA/OQkzRk5SCJ0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-JZ9ZH7UblA8/AAAAAAAAAAI/AAAAAAAAAAA/OQkzRk5SCJ0/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","epipheo advertising ads marketing animation ""epipheo studios"" business technology tech explainer ""explainer videos"" video production ""video production""",NULL,NULL,61,11735817,116000
100,Asia Mobile lab,A Quality Reparing Lab,UCaHWAhfMXsxPUqbuYJ6Uf5w,https://yt3.ggpht.com/-9JOHwY8QyD4/AAAAAAAAAAI/AAAAAAAAAAA/ayYlyp1A5w8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/05w_qCNbZaGQiuVDl8JhsBnJ2Vk""",XMm1RFsYKmsKG2GYc6kuBnyD-bmSLRW8wQ0UzT6XSMM,youtube#subscription,"{'publishedAt': '2018-07-25T20:10:57.950Z', 'title': 'Asia Mobile lab', 'description': 'A Quality Reparing Lab', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCaHWAhfMXsxPUqbuYJ6Uf5w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-9JOHwY8QyD4/AAAAAAAAAAI/AAAAAAAAAAA/ayYlyp1A5w8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-9JOHwY8QyD4/AAAAAAAAAAI/AAAAAAAAAAA/ayYlyp1A5w8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-9JOHwY8QyD4/AAAAAAAAAAI/AAAAAAAAAAA/ayYlyp1A5w8/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",NULL,"['/m/019_rr', '/m/07c1v']","['https://en.wikipedia.org/wiki/Technology', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",60,2143286,6930
